order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,Date,product_id,quantity,customer_id,customer_name,address,area,pincode,customer_segment,product_name,category,brand,price,Total_Sale,margin_percentage,feedback_id,rating,feedback_text,feedback_category,sentiment,delivery_partner_id,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,stock_received,damaged_stock,Img,Emoji,Star
9107034569,3893015,27/12/25 6:28,27/12/25 6:40,27/12/25 6:35,On Time,3633.3,Wallet,4473,5287823533,27/12/25,636691,1,3893015,Chakrika Kade,"07/392
Nigam Street
Satara-263908",Gudivada,222958,Inactive,totam reprehenderit,Pet Care,Pandey-Narula,543.71,543.71,35,9754552,5,Sint at occaecati quod natus aliquam. Aspernatur laborum minima qui soluta explicabo.,Customer Service,Positive,4473,-5,4.62,On Time,,0,0,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
5129021935,18222147,16/03/25 9:23,16/03/25 9:43,16/03/25 9:47,On Time,3029.8,Wallet,2870,8254040213,16/03/25,320860,2,18222147,Yatan Boase,"92/95, Cheema Marg, Tiruvottiyur-635771",Bulandshahr,159262,Regular,aperiam aspernatur,Instant & Frozen Food,"Dada, Narain and Banerjee",758.19,1516.38,40,996923,5,Iste praesentium ad est soluta soluta. Accusantium id autem a aut non dolorem itaque.,Product Quality,Positive,2870,4,1.99,On Time,Traffic,1,0,https://i.postimg.cc/1RVwdvpH/ice-cream.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
7205862709,4111656,26/10/25 1:48,26/10/25 1:59,26/10/25 2:20,Significantly Delayed,3460.86,Card,71356,7983726248,26/10/25,683482,3,4111656,Tristan Ratti,"16/104
Mutti Zila, Ramagundam 620451",Chennai,680977,New,soluta accusamus,Fruits & Vegetables,Kohli Group,439.16,1317.48,25,1129960,3,Ipsum quae soluta temporibus earum. Recusandae in cum amet praesentium neque.,Customer Service,Negative,71356,21,4.95,Significantly Delayed,Traffic,1,1,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/d02zccny/confused.png,___
5878009624,37366379,15/03/25 15:16,15/03/25 15:29,15/03/25 15:30,On Time,2851.12,UPI,51850,7076353954,15/03/25,861686,3,37366379,Lekha Suri,"70
Nigam, Kulti-962060",Bhind,982656,Inactive,vitae aliquid,Household Care,Vyas-Jayaraman,384.77,1154.31,25,3654836,5,Et ducimus repellat autem. Quibusdam corrupti corporis qui optio aperiam eius.,App Experience,Positive,51850,1,3.05,On Time,Traffic,1,1,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
7358611064,53851600,09/11/25 2:52,09/11/25 3:04,09/11/25 3:13,Slightly Delayed,768.7,Wallet,78044,5144608790,09/11/25,417688,1,53851600,Elijah Prakash,"38/03, Dhar Street
Jehanabad-392539",Adoni,199931,Inactive,dolores quo,Pet Care,Luthra LLC,768.7,768.7,35,3702099,3,Dolorum quis quod vero beatae hic similique. Delectus voluptate ratione earum fugiat magni.,Product Quality,Neutral,78044,9,2.84,Slightly Delayed,Traffic,0,1,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/d02zccny/confused.png,___
2678551679,54305658,14/09/25 14:23,14/09/25 14:34,14/09/25 14:44,Slightly Delayed,716.39,Card,82185,4429948399,14/09/25,393408,2,54305658,Ojasvi Venkataraman,"90
Maharaj Path, Bhind-884653",Guntakal,689410,Inactive,eaque itaque,Cold Drinks & Juices,"Basu, Balan and Nadkarni",409.72,819.44,30,9764175,3,Officia blanditiis molestiae nesciunt ex repudiandae error. Quasi minus rem pariatur ipsum.,Delivery,Neutral,82185,10,4.97,Slightly Delayed,Traffic,1,0,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/d02zccny/confused.png,___
9377232939,29508251,30/03/25 9:30,30/03/25 9:42,30/03/25 9:57,Slightly Delayed,243.76,UPI,41255,263198483,30/03/25,589574,1,29508251,Charita Vohra,"51/62
Vaidya Road
Amravati 689975",Bhind,94938,Regular,deleniti autem,Grocery & Staples,"Krishnamurthy, Dani and Shere",243.76,243.76,15,6445411,4,Inventore non facere ullam. Fugit culpa eveniet quo facilis earum ullam.,Customer Service,Neutral,41255,15,2.9,Slightly Delayed,Traffic,0,0,https://i.postimg.cc/jSc7fmbs/grocery.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
3263006505,85002968,17/03/25 15:05,17/03/25 15:21,17/03/25 15:16,On Time,679.48,Card,63607,3933064426,17/03/25,636691,2,85002968,Hemani Mishra,"10
Sampath Marg
Bharatpur 843571",Sasaram,309566,New,totam reprehenderit,Pet Care,Pandey-Narula,543.71,1087.42,35,2198824,4,Quaerat pariatur odit accusamus numquam est beatae. Dolore praesentium voluptatem quos optio.,Customer Service,Positive,63607,-5,1.58,On Time,,0,0,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
4566762018,7731623,16/02/25 20:32,16/02/25 20:51,16/02/25 20:53,On Time,1445.16,Cash,29308,9457492324,16/02/25,417688,1,7731623,Nathan Bansal,"125, Bedi Circle, Firozabad-547969",Bharatpur,322201,New,dolores quo,Pet Care,Luthra LLC,768.7,768.7,35,7035434,4,Ea ipsum architecto. Error iusto temporibus quas ipsam reiciendis quas.,App Experience,Positive,29308,2,1.09,On Time,Traffic,0,1,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
7755936934,42615219,19/09/25 9:42,19/09/25 9:56,19/09/25 9:54,On Time,938.15,Cash,80129,7153903886,19/09/25,254079,2,42615219,Tanveer Keer,"04/66
Sunder Chowk, Ambala-473349",Jamalpur,41399,Premium,quis quae,Baby Care,"Gera, Wali and Mishra",96.97,193.94,30,2622891,5,Ut neque aliquam non beatae incidunt laudantium. Quas modi doloribus in consequuntur.,Product Quality,Positive,80129,-2,3.72,On Time,,1,0,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
1869785881,74168970,24/07/25 6:01,24/07/25 6:21,24/07/25 6:31,Slightly Delayed,1092.12,Wallet,71645,7497990532,24/07/25,665753,3,74168970,Unni Parmar,"01/536, Mishra, Ongole 260799",Kozhikode,782327,Regular,in dignissimos,Fruits & Vegetables,"Chopra, Johal and Garde",447.07,1341.21,25,6933175,3,Ipsum aspernatur architecto optio recusandae. Dolores doloremque quaerat nam sed.,Delivery,Neutral,71645,10,0.84,Slightly Delayed,Traffic,1,1,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/d02zccny/confused.png,___
994548522,48543677,21/06/25 10:52,21/06/25 11:07,21/06/25 11:12,On Time,3545.47,UPI,38749,3639023703,21/06/25,293053,3,48543677,Shivani Kara,"29/56
Malhotra Path, Adoni-039180",Eluru,40005,New,eligendi cupiditate,Pet Care,Om-Chander,473.97,1421.91,35,2761459,4,Error delectus dolorum fugit. Occaecati fugiat expedita aliquid eum quo.,Customer Service,Positive,38749,5,3.65,On Time,Traffic,2,0,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
6693992706,53528443,28/10/25 13:18,28/10/25 13:30,28/10/25 13:30,On Time,422.56,Wallet,79201,6676519987,28/10/25,861686,2,53528443,Ishwar Suresh,"13, Buch Chowk
Chinsurah-429160",Katni,874475,New,vitae aliquid,Household Care,Vyas-Jayaraman,384.77,769.54,25,738821,5,Labore veniam non officiis. Eveniet illo hic repudiandae.,Delivery,Positive,79201,0,4.8,On Time,,1,1,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
8098686855,94136402,01/04/25 23:03,01/04/25 23:14,01/04/25 23:28,Slightly Delayed,770.76,Cash,56810,7823046754,01/04/25,112419,2,94136402,Yuvraj Halder,"H.No. 62, Bandi Zila
Khammam 098780",Moradabad,641669,Premium,neque libero,Snacks & Munchies,Bahri-Khosla,770.76,1541.52,35,4512438,3,Explicabo incidunt inventore similique ratione porro. Ducimus aut ab iure itaque vero ab.,Delivery,Neutral,56810,14,1.42,Slightly Delayed,Traffic,0,1,https://i.postimg.cc/CKP7Ydrp/snacks.png,https://i.postimg.cc/d02zccny/confused.png,___
9944372499,51824110,08/12/25 21:30,08/12/25 21:48,08/12/25 21:44,On Time,2055.23,Wallet,58898,7181348353,08/12/25,578395,3,51824110,Anya Kuruvilla,"H.No. 32
Tank, Junagadh 339172",Buxar,88675,Premium,excepturi repellendus,Cold Drinks & Juices,Badami Inc,343.72,1031.16,30,9825584,5,Esse animi ullam eaque quis. Natus sequi ex ratione. Beatae debitis rerum soluta harum eaque dolor.,App Experience,Positive,58898,-4,4.59,On Time,,2,1,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
5525999654,26489627,04/04/25 5:02,04/04/25 5:12,04/04/25 5:08,On Time,2360.13,Wallet,43871,118808794,04/04/25,616389,3,26489627,Ishita Nori,"111
Chahal Zila
Hapur 552353",Madurai,286580,Inactive,et ex,Instant & Frozen Food,Bandi-Agate,575.71,1727.13,40,517296,4,Quasi repellat rem quas. Quidem odio aut odit voluptatum dolor ad.,Delivery,Positive,43871,-4,2.61,On Time,,2,1,https://i.postimg.cc/1RVwdvpH/ice-cream.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
3919433416,67608305,16/09/25 6:34,16/09/25 6:47,16/09/25 6:58,Slightly Delayed,2679.62,Wallet,92205,2597608655,16/09/25,653248,2,67608305,Keya Rai,"20/78, Oommen Chowk, Dhule-114092",Jamshedpur,739633,Premium,cumque magnam,Household Care,"Vala, Banerjee and Lalla",527.16,1054.32,25,1844107,4,Dolor enim quia placeat quo. Ad tempore cum neque corrupti error exercitationem.,Delivery,Neutral,92205,11,2.83,Slightly Delayed,Traffic,1,1,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
7540029294,99360980,04/07/25 8:12,04/07/25 8:32,04/07/25 8:36,On Time,2935.18,Cash,82048,6892216433,04/07/25,84626,1,99360980,Yutika Nazareth,"30/70, Bajaj Marg, Nagercoil 042285",Aurangabad,340996,Inactive,aperiam quia,Fruits & Vegetables,Saran and Sons,177.21,177.21,25,18838,5,Nihil quae ipsum minus veniam impedit. Dolorum consequuntur magnam natus.,Delivery,Positive,82048,4,2,On Time,Traffic,2,0,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
2030223878,28952877,18/11/25 16:14,18/11/25 16:33,18/11/25 16:32,On Time,1647,Wallet,9394,5114767682,18/11/25,914173,1,28952877,Jalsa Vora,"H.No. 22, Thaman Zila
Ichalkaranji 810999",Bhopal,387529,Premium,corrupti atque,Fruits & Vegetables,Halder-Patla,33.84,33.84,25,6476805,4,Occaecati iste qui. Et error saepe placeat debitis. Facilis expedita eos atque.,Delivery,Positive,9394,-1,2.58,On Time,,2,1,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
9920811998,28598677,25/03/25 6:17,25/03/25 6:31,25/03/25 6:53,Significantly Delayed,3224.02,Cash,10606,3859302902,25/03/25,693701,1,28598677,Jagvi Banerjee,"17
Iyengar
Haridwar 316176",Junagadh,842376,Premium,eveniet laborum,Fruits & Vegetables,Ganesan LLC,698.36,698.36,25,9059540,1,Necessitatibus velit molestias. Libero fugiat quae itaque cumque.,App Experience,Negative,10606,22,4.82,Significantly Delayed,Traffic,0,0,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/15zP0XBY/angry.png,_
7254736034,79483560,19/10/25 0:53,19/10/25 1:07,19/10/25 1:10,On Time,3135.4,Wallet,96117,9689643058,19/10/25,572853,1,79483560,Krishna Boase,"45/066
Upadhyay Ganj
Jabalpur-163237",Bokaro,237083,Premium,maxime quos,Pharmacy,"Seth, Kapoor and Basu",267.58,267.58,20,8424217,5,Omnis quia rem.,Product Quality,Positive,96117,3,2.35,On Time,Traffic,0,1,https://i.postimg.cc/W3x7FCP9/pharmacy.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
6586213378,11930708,08/05/25 17:30,08/05/25 17:46,08/05/25 17:41,On Time,107.52,Cash,53523,8665850581,08/05/25,628414,1,11930708,Aashi Doshi,"48/95, Samra Chowk, Amravati 777819",Agra,520354,Inactive,dolorem corrupti,Fruits & Vegetables,Vala Group,107.52,107.52,25,9817878,4,Repudiandae doloremque eum magni voluptates harum quod fugit. Neque quidem deserunt expedita.,Customer Service,Positive,53523,-5,2.35,On Time,,1,1,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
2547436162,94839577,01/10/25 23:33,01/10/25 23:45,01/10/25 23:48,On Time,2373.26,Cash,36817,5419544396,01/10/25,293970,2,94839577,Hredhaan Gera,"23/404
Parikh
Buxar-306805",Unnao,355677,Inactive,ex eveniet,Dairy & Breakfast,Gokhale Ltd,568.33,1136.66,20,9445720,4,Ex minima perspiciatis id animi aspernatur. Molestias autem inventore placeat eveniet similique.,Product Quality,Positive,36817,3,3.74,On Time,Traffic,0,0,https://i.postimg.cc/X7wFjX1B/food.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
5054765928,44849989,13/10/25 9:34,13/10/25 9:53,13/10/25 9:53,On Time,1814.13,Wallet,11130,5537331016,13/10/25,182481,1,44849989,Sai Dugal,"114
Contractor Circle
Sambalpur 093823",Yamunanagar,711878,Premium,quibusdam laudantium,Pharmacy,"Yohannan, Nayak and Tank",400.67,400.67,20,9419106,5,Quidem est ducimus. Quibusdam nisi temporibus sint. Nostrum saepe ipsum aliquid modi cum odio non.,Customer Service,Positive,11130,0,1.21,On Time,,2,0,https://i.postimg.cc/W3x7FCP9/pharmacy.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
365815952,1501081,29/07/25 11:10,29/07/25 11:23,29/07/25 11:24,On Time,4106.41,Wallet,49478,8946802240,29/07/25,38911,2,1501081,Unnati Oza,"H.No. 903, Mukhopadhyay Marg, Srikakulam-254512",Mumbai,712526,Premium,non odio,Dairy & Breakfast,Pant Ltd,855.35,1710.7,20,5908361,5,Velit eum quisquam sint earum accusamus. Dolorem necessitatibus quod nostrum laudantium.,Customer Service,Positive,49478,1,2.47,On Time,Traffic,0,0,https://i.postimg.cc/X7wFjX1B/food.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
128487156,42645463,24/12/25 13:12,24/12/25 13:29,24/12/25 13:25,On Time,605.31,Cash,71164,4581734793,24/12/25,483424,2,42645463,Bina Magar,"H.No. 47, Bal Path
Shahjahanpur 854430",Vadodara,19876,Inactive,eaque deleniti,Pet Care,"Andra, Pillai and Khalsa",605.31,1210.62,35,5157671,5,Iure eveniet consectetur. Laborum officiis iure unde rerum. Repellendus corporis molestiae odio.,App Experience,Positive,71164,-4,2.68,On Time,,0,1,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
2794096850,22028608,23/12/25 19:20,23/12/25 19:31,23/12/25 19:28,On Time,1159.76,UPI,13943,9880457144,23/12/25,715324,2,22028608,Noah Keer,"37
Kaul Circle, Ramgarh-261463",Hazaribagh,89112,Premium,quasi sapiente,Grocery & Staples,Mann and Sons,641.34,1282.68,15,6345446,5,Pariatur ut veritatis occaecati voluptas dicta aut. Cumque asperiores vero amet deserunt.,Customer Service,Positive,13943,-3,3.97,On Time,,2,0,https://i.postimg.cc/jSc7fmbs/grocery.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
2311136899,57739443,12/09/25 1:59,12/09/25 2:10,12/09/25 2:14,On Time,2287.31,Cash,37952,5800337126,12/09/25,622371,3,57739443,Rishi Basu,"034
Banerjee Chowk, Thane 826966",Nadiad,460236,New,quis tenetur,Instant & Frozen Food,"Shah, Tailor and Pau",389.62,1168.86,40,8016802,4,Labore cum dolore excepturi delectus quae perspiciatis. Ipsam rem aut molestias dolore.,Delivery,Positive,37952,4,3.64,On Time,Traffic,0,0,https://i.postimg.cc/1RVwdvpH/ice-cream.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
7885070371,84978141,17/01/25 3:37,17/01/25 3:48,17/01/25 3:59,Slightly Delayed,3667.24,UPI,46714,6605291303,17/01/25,587007,2,84978141,Varsha Sengupta,"23
Singh Road, Agartala 138817",Kamarhati,653000,Regular,eveniet fugiat,Baby Care,"Chandran, Jha and Choudhry",119.33,238.66,30,2173254,4,Voluptatem repellat tenetur. In facilis facere impedit rem mollitia beatae.,Delivery,Neutral,46714,11,1.31,Slightly Delayed,Traffic,2,1,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
2503856016,71991577,04/07/25 17:19,04/07/25 17:38,04/07/25 17:43,On Time,107.52,UPI,75255,5082734941,04/07/25,628414,3,71991577,Laban Dayal,"79, Merchant Road, Tirunelveli 292230",Amritsar,439935,Regular,dolorem corrupti,Fruits & Vegetables,Vala Group,107.52,322.56,25,6074332,5,Dolorem fugit veritatis laborum voluptatum. Adipisci dolore voluptates ratione placeat debitis ut.,App Experience,Positive,75255,5,0.72,On Time,Traffic,1,1,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
3520610631,18826306,02/02/25 8:10,02/02/25 8:26,02/02/25 8:24,On Time,1323.55,UPI,98421,3825284191,02/02/25,460420,1,18826306,Anya Chakraborty,"56
Bhagat Nagar
Tenali 412242",Davanagere,264074,Premium,dolore cumque,Instant & Frozen Food,Upadhyay-Kaur,415.46,415.46,40,1076350,4,Velit autem vel consequatur maiores quaerat. Maiores necessitatibus porro quos.,Product Quality,Positive,98421,-2,4.42,On Time,,2,1,https://i.postimg.cc/1RVwdvpH/ice-cream.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
880856110,23616887,08/11/25 19:31,08/11/25 19:45,08/11/25 19:46,On Time,2484.13,Card,21335,1042957147,08/11/25,913078,1,23616887,Sneha Mall,"39/13
Majumdar Street
Raurkela Industrial Township-869878",Bokaro,801971,Inactive,animi error,Pharmacy,More-Varughese,943.65,943.65,20,7455648,5,Reprehenderit nemo fugit expedita laborum. Nobis odio ipsa natus nam.,Customer Service,Positive,21335,1,1.15,On Time,Traffic,0,1,https://i.postimg.cc/W3x7FCP9/pharmacy.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
3835107697,68005919,29/06/25 11:22,29/06/25 11:36,29/06/25 12:04,Significantly Delayed,2906.6,UPI,99468,6303287702,29/06/25,985029,1,68005919,Harrison Malhotra,"H.No. 036
Bains Road
Bellary-596767",Ulhasnagar,322889,Inactive,reprehenderit non,Household Care,Chadha Inc,272.33,272.33,25,6622401,3,Minus accusantium minus earum quidem id eligendi libero.,App Experience,Negative,99468,28,0.81,Significantly Delayed,Traffic,2,1,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,https://i.postimg.cc/d02zccny/confused.png,___
2171337614,81252593,05/02/25 9:53,05/02/25 10:13,05/02/25 10:09,On Time,3884.31,Cash,58555,8697666033,05/02/25,775868,2,81252593,Ojas Mangat,"46/529
Jain Zila, Tirunelveli-931862",Gurgaon,280510,Premium,sunt amet,Instant & Frozen Food,"Dutta, Issac and Khare",109.79,219.58,40,2440890,5,Eos repellat sed voluptas. Error ullam nihil consequatur. Vero accusamus laboriosam.,Customer Service,Positive,58555,-4,4.54,On Time,,0,0,https://i.postimg.cc/1RVwdvpH/ice-cream.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
9219860483,78549565,19/05/25 19:31,19/05/25 19:49,19/05/25 20:02,Slightly Delayed,579.72,Card,50426,9996573439,19/05/25,843034,3,78549565,Chatura Chaudry,"H.No. 30
Grewal Street, Panvel-879997",Bijapur,934906,Regular,quibusdam facilis,Pet Care,Dhillon-Andra,579.72,1739.16,35,6203601,3,Culpa ab sit vel voluptate ipsa maiores vero. Voluptates sapiente veniam repellendus ipsa.,App Experience,Neutral,50426,13,1.88,Slightly Delayed,Traffic,1,1,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/d02zccny/confused.png,___
386340840,39496834,01/02/25 8:07,01/02/25 8:17,01/02/25 8:21,On Time,1429.33,Wallet,29220,2549350651,01/02/25,728059,3,39496834,Robert Kale,"H.No. 443, Pant, Hosur-776595",Sonipat,827804,New,distinctio tenetur,Pet Care,Baria Inc,88.44,265.32,35,1070287,4,Ratione consectetur hic. Laboriosam reiciendis at nemo recusandae non occaecati.,App Experience,Positive,29220,4,3,On Time,Traffic,2,1,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
7897465214,21373589,12/05/25 21:00,12/05/25 21:19,12/05/25 21:20,On Time,1028.58,UPI,91684,9463436640,12/05/25,693701,1,21373589,Saksham Venkatesh,"H.No. 285, Sandal Circle
Bidar-880415",Kolhapur,161652,Premium,eveniet laborum,Fruits & Vegetables,Ganesan LLC,698.36,698.36,25,7048885,5,Laboriosam quam cum sapiente inventore quam optio. Distinctio accusamus consequatur.,Customer Service,Positive,91684,1,2.28,On Time,Traffic,0,0,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
658221862,32736438,13/07/25 1:57,13/07/25 2:14,13/07/25 2:41,Significantly Delayed,707.37,UPI,38158,2900694267,13/07/25,85285,2,32736438,Girish Nadkarni,"941, Tiwari Marg
Bhagalpur-227862",Kozhikode,296651,Inactive,ipsam enim,Cold Drinks & Juices,Magar Ltd,669.58,1339.16,30,7608118,1,Maiores reprehenderit itaque sit. Voluptatum veniam hic nulla laborum soluta tempora.,App Experience,Negative,38158,27,3.1,Significantly Delayed,Traffic,2,0,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/15zP0XBY/angry.png,_
2524219658,83667779,01/06/25 23:14,01/06/25 23:32,01/06/25 23:31,On Time,2602.44,Cash,50604,151526991,01/06/25,138701,3,83667779,Madhavi Boase,"35/92
Grover Street, Bangalore-482453",Vijayanagaram,314109,Premium,quam sequi,Pet Care,Setty PLC,813.4,2440.2,35,7796687,5,Quaerat nam dolorem eligendi accusamus. Eveniet deleniti cum eos voluptates earum.,Product Quality,Positive,50604,-1,1.89,On Time,,2,0,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
1944130361,50125642,10/09/25 19:35,10/09/25 19:55,10/09/25 20:03,Slightly Delayed,2975.33,UPI,91514,8370480063,10/09/25,814101,2,50125642,Faraj Naik,"204, Mukherjee Path, Patna 434534",Bhilai,622397,Regular,quae autem,Pet Care,"Chaudhary, Tara and Dubey",691.18,1382.36,35,1418471,4,Sit velit quos aperiam. Ipsa qui veniam alias. Occaecati eius deserunt repellat.,App Experience,Neutral,91514,8,4.97,Slightly Delayed,Traffic,1,0,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
7223443084,66611969,19/04/25 1:45,19/04/25 1:55,19/04/25 1:53,On Time,4002.49,UPI,65362,1350065028,19/04/25,821754,1,66611969,Rushil Lala,"H.No. 245, Natarajan
Mango-202641",Cuttack,189153,Premium,omnis ipsam,Instant & Frozen Food,Raman Group,835.94,835.94,40,4960164,4,Amet vel itaque consequatur. Ducimus hic itaque possimus. Alias itaque quod architecto omnis.,App Experience,Positive,65362,-2,3.15,On Time,,0,1,https://i.postimg.cc/1RVwdvpH/ice-cream.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
6148764385,43539194,18/02/25 5:42,18/02/25 5:55,18/02/25 5:56,On Time,1778.95,Wallet,49243,6921969524,18/02/25,999606,1,43539194,Deepa Choudhary,"H.No. 008, Khurana Marg, Pimpri-Chinchwad-742057",Kirari Suleman Nagar,505363,New,esse dolorum,Dairy & Breakfast,Goel LLC,422.97,422.97,20,2320291,5,Non vitae officia in voluptas iure. Iste natus aspernatur rerum.,Customer Service,Positive,49243,1,1.27,On Time,Traffic,0,0,https://i.postimg.cc/X7wFjX1B/food.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
